start_lat,start_lon,end_lat,end_lon,zone_noir_lat,zone_noir_lon,raduis,vitesse,distance_start_noir,distance_end_noir,temps
35.692799,10.456958300000002,35.6724,10.322,35.69087929999999,10.3722337,1230.0,22.322222,6424.35454,3750.7358700000004,287.80085333798763
35.692799,10.4277105,35.6927,10.4069,35.69087929999999,10.3722337,1230.0,22.122222,3784.58905,1907.2134199999998,171.07635254722604
35.69286870000001,10.4095144,35.6929,10.4078,35.69087929999999,10.3722337,1230.0,8.575,2144.0335600000003,1989.7977,250.03306822157435
35.69389,10.43632,35.6922,10.4094,35.69087929999999,10.3722337,1230.0,8.847222,4567.19207,2129.6680300000003,516.2289439555151
35.6896989,10.4376464,35.6921,10.4094,35.69087929999999,10.3722337,1230.0,11.188889,4678.9157,2129.20245,418.17518254046485
35.6872241,10.4370885,35.6862,10.4187,35.69087929999999,10.3722337,1230.0,16.377778,4641.249220000001,2998.6231199999997,283.386990591764
35.6858647,10.4476886,35.6809,10.4248,35.69087929999999,10.3722337,1230.0,17.569444,5607.31282,3645.5088299999998,319.1514096860436
35.681507399999994,10.437861,35.6796,10.425999999999998,35.69087929999999,10.3722337,1230.0,12.861111,4788.05692,3785.3251,372.28952615368917
35.6894898,10.4345565,35.6788,10.4277,35.69087929999999,10.3722337,1230.0,14.786110999999998,4400.53479,3956.47385,297.61272521219405
35.67610420000001,10.4405642,35.6785,10.4272,35.69087929999999,10.3722337,1230.0,19.938889,5156.42961,3921.6912,258.61168142317257
35.71449279999999,10.4541779,35.6774,10.4279,35.69087929999999,10.3722337,1230.0,19.794444,6621.34364,4016.30146,334.50515912444934
35.7113585,10.5049896,35.6784,10.4273,35.69087929999999,10.3722337,1230.0,16.766667,10972.00244,3933.37529,654.3937706879965
35.7045963,10.4466248,35.69300000000001,10.4143,35.69087929999999,10.3722337,1230.0,22.011111,5658.65534,2576.2643199999998,257.081768385067
35.72891890000001,10.4691124,35.6928,10.4175,35.69087929999999,10.3722337,1230.0,15.944444,8486.049490000001,2863.5207600000003,532.2261152536896
35.7152612,10.4763222,35.6994,10.4459,35.69087929999999,10.3722337,1230.0,17.397222,8551.99577,5489.57146,491.5724918610569
35.90801,10.2724481,35.8319467,10.1677774,35.8783,10.2239,1800.0,15.780555999999999,3680.7756700000004,5421.45095,233.2475275269135
35.915656799999994,10.2829195,35.8319469,10.16777765,35.8783,10.2239,1800.0,10.902778,4946.6405,5421.41929,453.70459712194463
35.92260770000001,10.2895284,35.8319465,10.1677778,35.8783,10.2239,1800.0,16.736110999999998,5895.22693,5421.44158,352.2459267866949
35.9276816,10.2952791,35.8319464,10.167777699999998,35.8783,10.2239,1800.0,16.902778,6654.79784,5421.45583,393.7103025313354
35.93390170000001,10.2913953,35.8319468,10.167777599999999,35.8783,10.2239,1800.0,12.272222,6870.590909999999,5421.4303899999995,559.8489751896601
35.9306701,10.2979613,35.8319468,10.167777699999998,35.8783,10.2239,1800.0,11.441667,7054.738440000001,5421.42408,616.5830940543891
35.9318516,10.3054715,35.8319466,10.16777778,35.8783,10.2239,1800.0,25.933332999999998,7656.99075,5421.4349,295.2567165200092
35.9306006,10.3126384,35.831946879,10.16777761,35.8783,10.2239,1800.0,21.405556,8084.3242900000005,5421.42349,377.67410900235427
35.9424494,10.3025318,35.831946887,10.167777599999999,35.8783,10.2239,1800.0,10.019444,8251.39263,5421.4234799999995,823.5379757599326
35.8234228,10.1800371,35.7598,10.2127,35.7995848,10.190101,700.0,3.472222,2101.7079,4171.001270000001,605.2919139386825
35.8295294,10.1822687,35.7861,10.1955,35.7995848,10.190101,700.0,25.216667,2703.76093,876.5321,107.2211854960848
35.8332523,10.182376,35.7746,10.2021,35.7995848,10.190101,700.0,21.933332999999998,3107.90337,2281.56283,141.697724189935
35.8351833,10.1810671,35.7632,10.2106,35.7995848,10.190101,700.0,14.166667000000002,3341.31325,3748.36261,235.85740033276704
35.9849544,10.2497798,35.917288,10.280908300000002,35.9435928,10.2425535,3600.0,6.6666669999999995,1044.9555599999999,925.62216,156.74332616283368
35.9884355,10.2406014,35.917288,10.280908300000002,35.9435928,10.2425535,3600.0,11.208333,1389.37475,925.62216,123.9590891883744
35.896383,10.2545563,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,6.05,1759.60661,1389.37475,290.84406776859504
35.8922101,10.2484237,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,21.833333,2137.89812,1389.37475,97.91899935754196
35.88840310000001,10.2421499,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,19.544444,2536.92227,1389.37475,129.80273421950506
35.9807177,10.2578737,35.917288,10.280908300000002,35.9435928,10.2425535,3600.0,5.066667,752.28977,925.62216,148.47823431064248
35.8994065,10.259066699999998,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,8.402778,1533.37662,1389.37475,182.4844854880136
35.903578,10.2659331,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,8.936111,1322.3512,1389.37475,147.97837672338673
35.9267693,10.384373599999998,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,11.202778,1812.55653,1026.6382800000001,161.79527345806548
35.92928879999999,10.384480900000002,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,22.122222,1849.9460800000002,1026.6382800000001,83.62388190481046
35.9318081,10.384480900000002,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,13.9,1895.6163800000002,1026.6382800000001,136.37527913669064
35.9332155,10.388193,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,19.466667,2254.71666,1026.6382800000001,115.82448397560816
35.9343969,10.3927635,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,11.163889,2684.9081100000003,1026.6382800000001,240.49935555611492
35.9359258,10.3973769,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,7.9944440000000005,3128.02086,1026.6382800000001,391.2743475343626
35.94507249999999,10.4198753,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,16.947222,5351.98402,1026.6382800000001,315.8030277764698
35.9223036,10.3829145,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,12.180556,1677.13066,1026.6382800000001,137.6891711675559
35.9183069,10.3825711,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,9.230556,1693.1143600000003,1026.6382800000001,183.42495944989662
35.94736560000001,10.426613,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,11.605556,6007.11206,1026.6382800000001,517.6065722314381
36.1369698,10.2004491,36.1460871,10.2469457,36.14581,10.25854,2075.0,21.833333,3233.19967,1041.52901,148.08548332954936
36.13670120000001,10.2037322,36.1460871,10.2469457,36.14581,10.25854,2075.0,19.544444,2949.72644,1041.52901,150.92403958894917
35.8614459,10.2065731,35.896383,10.2545563,35.8783,10.2239,1800.0,20.386111,639.21773,1616.17166,31.355550354846983
36.13729910000001,10.208131,36.1460871,10.2469457,36.14581,10.25854,2075.0,13.894444,2549.43919,1041.52901,183.48623305833615
36.1401974,10.212798,36.1460871,10.2469457,36.14581,10.25854,2075.0,16.722222,2079.5537,1041.52901,124.35869467586306
36.1386941,10.210255300000002,36.1460871,10.2469457,36.14581,10.25854,2075.0,7.777778,2332.38266,1041.52901,299.87776200349253
36.13289,10.3636576,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,15.216667000000001,2538.42159,444.72270999999995,166.81850171262866
36.1336114,10.3632526,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,16.902778,2517.2710399999996,444.72270999999995,148.92646877335784
36.13415399,10.3628154,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,19.466667,2490.86795,444.72270999999995,127.9555431856927
36.13472479,10.3624788,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,11.163889,2475.05482,444.72270999999995,221.70184780590347
36.1323138,10.3639956,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,7.438889,2557.8432,444.72270999999995,343.84747507322663
36.13240560000001,10.3642175,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,21.405556,2579.12738,444.72270999999995,120.48868901139498
36.1356485,10.3711605,36.1344571,10.297212,36.1263509,10.31740166,1679.0,21.933332999999998,3258.47345,345.90754,148.56262155870243
36.1307701,10.3705597,36.1344571,10.297212,36.1263509,10.31740166,1679.0,25.183332999999998,3120.43625,345.90754,123.90878721255841
36.1331704,10.3697658,36.1344571,10.297212,36.1263509,10.31740166,1679.0,20.113889,3084.5828100000003,345.90754,153.35586320477356
36.1338029,10.3695431,36.1344571,10.297212,36.1263509,10.31740166,1679.0,12.866667,3076.56863,345.90754,239.11154535980452
36.1352302,10.37588548,36.1344571,10.297212,36.1263509,10.31740166,1679.0,11.333333,3665.3752799999997,345.90754,323.4154753945728
36.134901,10.3742547,36.1344571,10.297212,36.1263509,10.31740166,1679.0,16.680556,3514.69294,345.90754,210.7059824624551
36.1350471,10.3620959,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,22.122222,2449.78732,444.72270999999995,110.7387549044576
36.1359222,10.3626404,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,14.163889000000001,2520.91912,444.72270999999995,177.9821290607403
36.13858010000001,10.357626,36.1383564,10.2990101,36.1263509,10.31740166,1679.0,8.575,2180.89948,444.72270999999995,254.3323008746356
36.0978777,10.3597803,36.009464,10.381556,36.0251,10.32149963,1203.0,10.513889,7590.698179999999,4471.330220000001,721.9686435723261
35.998101,10.4436019,36.02665070000001,10.5149943,36.02025,10.42765,535.0,13.927778,2315.33985,7352.21018,166.23899734760275
36.1017153,10.388962800000002,36.009464,10.381556,36.0251,10.32149963,1203.0,21.922222,9254.03123,4471.330220000001,422.1301668234178
36.0525316,10.333001199999998,36.009464,10.381556,36.0251,10.32149963,1203.0,20.613889,2017.7967199999998,4471.330220000001,97.88530053693412
36.079798,10.349824,36.009464,10.381556,36.0251,10.32149963,1203.0,13.333332999999998,5390.648120000001,4471.330220000001,404.2986191074655
36.0447506,10.329804,36.009464,10.381556,36.0251,10.32149963,1203.0,11.194444,1106.11646,4471.330220000001,98.80941474181299
36.0209064,10.5165955,35.998101,10.4436019,36.02025,10.42765,535.0,13.05,7464.65562,2315.33985,572.0042620689655
36.02665070000001,10.5149943,35.998101,10.4436019,36.02025,10.42765,535.0,22.291667,7352.21018,2315.33985,329.8187694980371
36.0033293,10.4510256,36.02665070000001,10.5149943,36.02025,10.42765,535.0,14.830556,2286.45772,7352.21018,154.17208363597427
35.9702082,10.4659584,36.07302120000001,10.4046286,36.02025,10.42765,535.0,18.980556,6010.22746,5687.216829999999,316.6518125180316
35.96565820000001,10.4755715,36.07302120000001,10.4046286,36.02025,10.42765,535.0,20.861110999999998,6910.5712,5687.216829999999,331.2657317244513
36.02246829999999,10.503163,35.998101,10.4436019,36.02025,10.42765,535.0,17.661111,6260.68021,2315.33985,354.4896020414572
36.0201081,10.5128189,35.998101,10.4436019,36.02025,10.42765,535.0,25.194444,7124.72881,2315.33985,282.78968212197896
36.0094662,10.431643800000002,36.07302120000002,10.4046286,36.02025,10.42765,535.0,20.3,716.7512,5687.216829999999,35.30794088669951
36.00148129999999,10.4370511,36.073021200000035,10.4046286,36.02025,10.42765,535.0,8.572222,1716.7839199999999,5687.216829999999,200.27291873682228
35.9875895,10.4463461,36.07302120000001,10.4046286,36.02025,10.42765,535.0,18.625,3467.19122,5687.216829999999,186.15791785234902
35.97659870000001,10.4551438,36.07302120000005,10.4046286,36.02025,10.42765,535.0,13.966667000000001,4912.64882,5687.216829999999,351.740957237686
36.0134236,10.4293772,36.07302120000001,10.4046286,36.02025,10.42765,535.0,9.808333,239.79366000000002,5687.216829999999,24.44795257257273
36.1464056,10.411009,36.0038,10.4356,36.02025,10.42765,535.0,22.236110999999998,13572.3457,1428.95694,610.3740757545238
36.1511878,10.4139058,35.9995,10.4384,36.02025,10.42765,535.0,11.347222,14076.9091,1966.71335,1240.5599449803665
36.1565414,10.417103,35.9977,10.4428,36.02025,10.42765,535.0,20.113889,14649.516880000001,2318.8188800000003,728.3284142614092
36.162385,10.4199912,36.0008,10.4481,36.02025,10.42765,535.0,12.866667,15284.66625,2304.16712,1187.9273979811555
36.1083282,10.4046575,35.9853,10.4478,36.02025,10.42765,535.0,21.636111,9474.52865,3753.1887,437.9034961504866
36.1150715,10.4049794,35.9776,10.4538,36.02025,10.42765,535.0,27.922221999999998,10203.763579999999,4758.86221,365.4352286146855
36.12134620000001,10.405301199999998,36.0094662,10.431643800000002,36.02025,10.42765,535.0,27.322221999999996,10884.4325,716.7512,398.3728885593565
36.127765,10.406387,35.9731,10.4598,36.02025,10.42765,535.0,25.055556,11571.89247,5452.71428,461.8493586811644
36.1339636,10.4074899,35.967,10.4731,36.02025,10.42765,535.0,20.861110999999998,12238.52117,6660.78158,586.6667968930321
36.1399249,10.4087345,35.9627,10.4802,36.02025,10.42765,535.0,23.55,12880.37469,7421.32115,546.9373541401274
36.0756175,10.4037616,35.9587,10.4827,36.02025,10.42765,535.0,25.194444,5985.4280100000005,7913.19582,237.56936291191815
36.0571884,10.4097483,35.9588,10.4978,36.02025,10.42765,535.0,9.241667,3876.49706,8766.77842,419.4586387931961
36.07996179999999,10.4024259,35.97312,10.4598,36.02025,10.42765,535.0,8.391667,6481.21843,5450.76696,772.3398020917656
36.0867422,10.4014818,35.9674,10.4731,36.02025,10.42765,535.0,12.505556,7223.82083,6624.221079999999,577.6489130111447
36.0951346,10.4024045,35.9629,10.4802,36.02025,10.42765,535.0,21.922222,8095.498640000001,7403.44177,369.28275974944506
36.1016363,10.4037348,35.959,10.4827,36.02025,10.42765,535.0,25.1,8766.56587,7886.18864,349.2655725099602
36.07302120000001,10.4046286,35.9599,10.4978,36.02025,10.42765,535.0,13.333332999999998,5687.216829999999,8677.27205,426.5412729135319
36.067674,10.406304400000002,35.9675,10.5052,36.02025,10.42765,535.0,16.736110999999998,5076.67636,8579.85693,303.3366807856377
36.0487834,10.4140935,35.9636,10.495,36.02025,10.42765,535.0,21.916667,2863.8822600000003,8205.44112,130.6714319289516
36.0525393,10.4120014,35.9613,10.484000000000002,36.02025,10.42765,535.0,11.327778,3321.2780399999997,7751.71843,293.1976633016643
36.06101339999999,10.4083643,35.9681,10.4707,36.02025,10.42765,535.0,24.722222,4318.04467,6438.2639899999995,174.66248260370773
36.06458660000001,10.4072271,35.9727,10.4605,36.02025,10.42765,535.0,9.313889,4725.8627,5522.17497,507.3995084115776
36.0405943,10.4187176,35.9784,10.4532,36.02025,10.42765,535.0,2.847222,1865.5540399999998,4655.188679999999,655.2190310414852
36.2884485,10.4549815,36.32938372,10.3544691,36.3119274,10.376033,1245.0,19.483333,6296.2889700000005,1493.6280199999999,323.16282691467626
36.2926001,10.4402677,36.329383703000005,10.3544691,36.3119274,10.376033,1245.0,16.811111,4899.33499,1493.62668,291.43433708813177
36.2799219,10.4359761,36.32938370000009,10.3544691,36.3119274,10.376033,1245.0,16.841667,5198.97028,1493.62644,308.6968932469689
36.2642831,10.4300109,36.32938370001,10.3544691,36.3119274,10.376033,1245.0,13.936110999999999,5929.44941,1493.62644,425.47375017320115
36.3232574,10.494485,36.32938371,10.3544691,36.3119274,10.376033,1245.0,16.680556,9442.21313,1493.62723,566.0610551590727
36.3234649,10.4554321,36.32938372,10.3544691,36.3119274,10.376033,1245.0,5.555556,5983.50247,1493.6280199999999,1077.0303584375713
36.2631232,10.4543806,36.3293837006,10.3544691,36.3119274,10.376033,1245.0,16.902778,7629.7941,1493.62649,451.3929071304137
36.2585209,10.4436518,36.32938370000001,10.3544691,36.3119274,10.376033,1245.0,8.569444,7240.2601,1493.62644,844.8926324741722
36.3116735,10.4741432,36.32938370000004,10.3544691,36.3119274,10.376033,1245.0,11.163889,7545.8735400000005,1493.62644,675.9180013344812
36.354476,10.520126,36.32938370000009,10.3544691,36.3119274,10.376033,1245.0,5.772222,12502.19811,1493.62644,2165.9246837699593
35.709199,10.5210452,35.6854481,10.3450289,35.69087929999999,10.3722337,1230.0,5.558333,12361.1318,1300.08038,2223.8919114777755
35.71309139,10.490705300000002,35.6854484,10.3450289,35.69087929999999,10.3722337,1230.0,20.555556,9749.08686,1300.07242,474.27989104259694
35.7011169,10.444126,35.6854481,10.3450289,35.69087929999999,10.3722337,1230.0,8.433333,5361.21737,1300.08038,635.7174998307313
35.7079995,10.4493188,35.6854489,10.3450289,35.69087929999999,10.3722337,1230.0,25.069444,5986.420929999999,1300.05914,238.79352609495444
35.7153171,10.4721068,35.6854482,10.3450289,35.69087929999999,10.3722337,1230.0,25.897222,8188.652440000001,1300.07773,316.19810186590666
36.0867935,10.4177439,36.0094662,10.431643800000002,36.02025,10.42765,535.0,13.05,6917.69645,716.7512,530.0916819923372
36.0866934,10.433472300000002,36.0094662,10.431643800000002,36.02025,10.42765,535.0,13.886110999999998,6871.68613,716.7512,494.86037739436193
36.00536229,10.316746,35.9289,10.2992047,35.9699251,10.3086052,3038.0,13.961110999999999,969.93166,1601.60286,69.4738162313873
36.004357702,10.316518,35.9327136,10.2966,35.9699251,10.3086052,3038.0,12.322222,856.35969,1238.51564,69.49718078443969
36.00301779999999,10.3162069,35.927,10.2945,35.9699251,10.3086052,3038.0,16.913889,704.76423,1901.04931,41.667781430988455
36.002005601,10.315974,35.9271,10.2949,35.9699251,10.3086052,3038.0,23.7,590.27953,1881.1504899999998,24.906309282700423
36.00126179,10.3158002,35.9252,10.2927,35.9699251,10.3086052,3038.0,2.830556,506.10717,2137.20017,178.80132737172485
35.99813740000001,10.315093699999998,35.9253,10.293,35.9699251,10.3086052,3038.0,19.625,152.92678999999998,2119.0939,7.792447898089173
35.75928529999999,10.4354668,35.7983497,10.5480123,35.7858011,10.4782474,2023.0,20.613889,2833.88538,4422.308,137.47456290271091
35.7588544,10.4349571,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,12.866667,2899.53215,4422.298379999999,225.35223379916494
35.7579794,10.4336804,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,21.788889,3050.16291,4422.298379999999,139.9870782764555
35.7575528,10.4325485,35.79834,10.5480123,35.7858011,10.4782474,2023.0,13.05,3160.0907,4422.07495,242.15254406130268
35.7575876,10.431599,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,13.886110999999998,3226.17285,4422.298379999999,232.33091324129558
35.75740039999999,10.4312289,35.7983499,10.5480123,35.7858011,10.4782474,2023.0,16.958333,3265.38884,4422.3128,192.5536454555999
35.762201899999994,10.4397476,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,25.002778,2330.1224,4422.298379999999,93.19454022269045
35.7606174,10.4372156,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,4.9527779999999995,2618.61852,4422.298379999999,528.717119967824
35.7611441,10.4381865,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,9.241667,2513.4247600000003,4422.298379999999,271.96660083078086
35.7597076,10.4359066,35.7983493,10.5480123,35.7858011,10.4782474,2023.0,21.669444,2773.85942,4422.298379999999,128.0078722832021
35.93743660000001,10.3013275,35.9631221,10.3243496,35.9699251,10.3086052,3038.0,9.727778,633.4694599999999,1606.22642,65.11964602810632
35.6945216,10.2705245,35.6854481,10.3450289,35.6819,10.3301,700.0,22.166667,4860.46738,704.8843400000001,219.26920181550076
35.6885963,10.2778201,35.6854481,10.3450289,35.6819,10.3301,700.0,13.966667000000001,4080.07464,704.8843400000001,292.1294421926148
35.6999585,10.2676921,35.6854481,10.3450289,35.6819,10.3301,700.0,21.933332999999998,5283.07175,704.8843400000001,240.8695363354033
35.6839255,10.2868323,35.6854481,10.3450289,35.6819,10.3301,700.0,20.613889,3214.37658,704.8843400000001,155.93256468975844
35.92559650000001,10.2929269,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,18.138889000000002,1357.12723,1389.37475,74.81865234414302
35.92954070000001,10.2971755,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,18.141667,1559.93471,1389.37475,85.98629387255316
35.9312435,10.295416,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,8.338889,1353.3493,1389.37475,162.29371802406772
35.93322420000001,10.295888,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,9.313889,1338.11834,1389.37475,143.66913112234855
35.9198274,10.2871333,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,25.0,1205.61411,1389.37475,48.2245644
35.9127372,10.2784215,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,15.872222,1111.8781099999999,1389.37475,70.05182450195065
35.934219,10.289288,35.9884355,10.2406014,35.9435928,10.2425535,3600.0,9.241667,734.61027,1389.37475,79.48893527542164
35.9355349,10.2826191,35.95346,10.45198,35.9242027,10.3371521,2449.0,9.186111,2620.18152,8388.57464,285.23294787097615
35.9326855,10.2999998,35.95346,10.45198,35.9242027,10.3371521,2449.0,22.513889000000002,1026.6382800000001,8388.57464,45.60021949117721
35.911807399999994,10.3824209,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,22.236110999999998,1854.2467100000001,1026.6382800000001,83.38898425178755
35.9503881,10.4439079,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,19.683332999999998,7593.59187,1026.6382800000001,385.7879084807436
35.9313477,10.3078662,35.95346,10.45198,35.9242027,10.3371521,2449.0,20.113889,305.01608,8388.57464,15.164450793180773
35.914449,10.3823136,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,12.866667,1759.95145,1026.6382800000001,136.78378790715576
35.9322859,10.3022873,35.95346,10.45198,35.9242027,10.3371521,2449.0,28.05,816.3767,8388.57464,29.104338680926915
36.13833020000001,10.1941835,36.1460871,10.2469457,36.14581,10.25854,2075.0,13.886110999999998,3763.51595,1041.52901,271.0273560394268
35.9089572,10.381476800000002,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,19.544444,1887.6642100000001,1026.6382800000001,96.58316245783199
35.9102085,10.3764557,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,22.288889,1417.3655099999999,1026.6382800000001,63.590675605230935
36.1381742,10.1896776,36.1460871,10.2469457,36.14581,10.25854,2075.0,14.0,4166.610729999999,1041.52901,297.61505214285717
35.9128501,10.3716921,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,16.841667,907.7801800000001,1026.6382800000001,53.90085078870161
35.9154222,10.367207400000002,35.9326855,10.2999998,35.9242027,10.3371521,2449.0,5.175,428.20023,1026.6382800000001,82.74400579710145
